material_code,plant_id,time_bucket,week_bucket,date,demand_qty,uom,source_type,source_id,customer_id,project_id,priority,status,notes
FG-003,PLANT-02,2024-W26,2024-W26,2024-06-24,1857,pcs,SO,SO-2024-1803,CUST-012,,1,confirmed,
FG-004,PLANT-01,2024-W26,2024-W26,2024-06-24,110,pcs,SO,SO-2024-5640,CUST-003,,2,confirmed,
FG-005,PLANT-02,2024-W26,2024-W26,2024-06-24,761,pcs,SO,SO-2024-8245,CUST-002,,1,confirmed,
FG-001,PLANT-01,2024-W26,2024-W26,2024-06-25,1325,pcs,manual,MANUAL-2024-7836,,,2,confirmed,
FG-002,PLANT-01,2024-W26,2024-W26,2024-06-25,309,pcs,manual,MANUAL-2024-1164,,,1,confirmed,
FG-003,PLANT-02,2024-W26,2024-W26,2024-06-25,1730,pcs,SO,SO-2024-8733,CUST-013,,2,confirmed,
FG-004,PLANT-01,2024-W26,2024-W26,2024-06-25,0,pcs,forecast,FORECAST-2024-7887,,,2,confirmed,
FG-005,PLANT-02,2024-W26,2024-W26,2024-06-25,781,pcs,manual,MANUAL-2024-5147,,,2,confirmed,
FG-001,PLANT-01,2024-W26,2024-W26,2024-06-26,1138,pcs,SO,SO-2024-5017,CUST-003,,2,confirmed,
FG-002,PLANT-01,2024-W26,2024-W26,2024-06-26,278,pcs,forecast,FORECAST-2024-8423,,,1,confirmed,
FG-003,PLANT-02,2024-W26,2024-W26,2024-06-26,1527,pcs,SO,SO-2024-8970,CUST-001,,1,confirmed,
FG-004,PLANT-01,2024-W26,2024-W26,2024-06-26,52,pcs,SO,SO-2024-7373,CUST-003,,1,confirmed,
FG-005,PLANT-02,2024-W26,2024-W26,2024-06-26,755,pcs,SO,SO-2024-2648,CUST-020,,1,confirmed,
FG-001,PLANT-01,2024-W26,2024-W26,2024-06-27,1159,pcs,forecast,FORECAST-2024-3568,,,1,confirmed,
FG-002,PLANT-01,2024-W26,2024-W26,2024-06-27,250,pcs,manual,MANUAL-2024-4046,,,1,confirmed,
FG-003,PLANT-02,2024-W26,2024-W26,2024-06-27,943,pcs,SO,SO-2024-5632,CUST-001,,1,confirmed,
FG-004,PLANT-01,2024-W26,2024-W26,2024-06-27,62,pcs,manual,MANUAL-2024-4229,,,2,confirmed,
FG-005,PLANT-02,2024-W26,2024-W26,2024-06-27,661,pcs,SO,SO-2024-8533,CUST-003,,1,confirmed,
FG-001,PLANT-01,2024-W26,2024-W26,2024-06-28,1163,pcs,SO,SO-2024-5122,CUST-004,,1,confirmed,
FG-002,PLANT-01,2024-W26,2024-W26,2024-06-28,211,pcs,SO,SO-2024-4192,CUST-004,,1,confirmed,
FG-003,PLANT-02,2024-W26,2024-W26,2024-06-28,1422,pcs,forecast,FORECAST-2024-1285,,,1,confirmed,
FG-004,PLANT-01,2024-W26,2024-W26,2024-06-28,57,pcs,SO,SO-2024-1107,CUST-001,,2,confirmed,
FG-005,PLANT-02,2024-W26,2024-W26,2024-06-28,736,pcs,SO,SO-2024-3623,CUST-004,,1,confirmed,
FG-001,PLANT-01,2024-W26,2024-W26,2024-06-29,355,pcs,SO,SO-2024-9253,CUST-001,,1,confirmed,
FG-002,PLANT-01,2024-W26,2024-W26,2024-06-29,160,pcs,manual,MANUAL-2024-2672,,,2,confirmed,
FG-003,PLANT-02,2024-W26,2024-W26,2024-06-29,378,pcs,forecast,FORECAST-2024-4745,,,1,confirmed,
FG-004,PLANT-01,2024-W26,2024-W26,2024-06-29,0,pcs,forecast,FORECAST-2024-9575,,,3,confirmed,
FG-005,PLANT-02,2024-W26,2024-W26,2024-06-29,282,pcs,forecast,FORECAST-2024-7796,,,1,confirmed,
FG-001,PLANT-01,2024-W26,2024-W26,2024-06-30,313,pcs,manual,MANUAL-2024-5717,,,2,confirmed,
FG-002,PLANT-01,2024-W26,2024-W26,2024-06-30,151,pcs,manual,MANUAL-2024-4158,,,1,confirmed,
FG-003,PLANT-02,2024-W26,2024-W26,2024-06-30,578,pcs,SO,SO-2024-3739,CUST-011,,2,confirmed,
FG-004,PLANT-01,2024-W26,2024-W26,2024-06-30,0,pcs,forecast,FORECAST-2024-7564,,,1,confirmed,
FG-005,PLANT-02,2024-W26,2024-W26,2024-06-30,360,pcs,forecast,FORECAST-2024-2546,,,2,confirmed,
FG-001,PLANT-01,2024-W27,2024-W27,2024-07-01,4236,pcs,SO,SO-2024-3724,CUST-002,,1,confirmed,
FG-002,PLANT-01,2024-W27,2024-W27,2024-07-01,274,pcs,SO,SO-2024-2103,CUST-003,,3,confirmed,
FG-003,PLANT-02,2024-W27,2024-W27,2024-07-01,1708,pcs,forecast,FORECAST-2024-1031,,,2,confirmed,
FG-004,PLANT-01,2024-W27,2024-W27,2024-07-01,0,pcs,forecast,FORECAST-2024-4893,,,1,confirmed,
FG-005,PLANT-02,2024-W27,2024-W27,2024-07-01,774,pcs,SO,SO-2024-6913,CUST-001,,2,confirmed,
FG-001,PLANT-01,2024-W27,2024-W27,2024-07-02,1191,pcs,SO,SO-2024-2967,CUST-004,,2,confirmed,
FG-002,PLANT-01,2024-W27,2024-W27,2024-07-02,316,pcs,SO,SO-2024-7682,CUST-012,,2,confirmed,
FG-003,PLANT-02,2024-W27,2024-W27,2024-07-02,1683,pcs,SO,SO-2024-4369,CUST-002,,1,confirmed,
FG-004,PLANT-01,2024-W27,2024-W27,2024-07-02,91,pcs,SO,SO-2024-9852,CUST-015,,3,confirmed,
FG-005,PLANT-02,2024-W27,2024-W27,2024-07-02,857,pcs,forecast,FORECAST-2024-4187,,,1,confirmed,
FG-001,PLANT-01,2024-W27,2024-W27,2024-07-03,1218,pcs,SO,SO-2024-1584,CUST-003,,2,confirmed,
FG-002,PLANT-01,2024-W27,2024-W27,2024-07-03,316,pcs,manual,MANUAL-2024-4512,,,1,confirmed,
FG-003,PLANT-02,2024-W27,2024-W27,2024-07-03,1531,pcs,SO,SO-2024-5593,CUST-003,,1,confirmed,
FG-004,PLANT-01,2024-W27,2024-W27,2024-07-03,92,pcs,SO,SO-2024-4434,CUST-003,,2,confirmed,
FG-005,PLANT-02,2024-W27,2024-W27,2024-07-03,714,pcs,forecast,FORECAST-2024-2932,,,2,confirmed,
FG-001,PLANT-01,2024-W27,2024-W27,2024-07-04,1076,pcs,manual,MANUAL-2024-4145,,,3,confirmed,
FG-002,PLANT-01,2024-W27,2024-W27,2024-07-04,236,pcs,forecast,FORECAST-2024-3577,,,1,confirmed,
FG-003,PLANT-02,2024-W27,2024-W27,2024-07-04,1319,pcs,forecast,FORECAST-2024-4517,,,2,confirmed,
FG-004,PLANT-01,2024-W27,2024-W27,2024-07-04,0,pcs,forecast,FORECAST-2024-9745,,,2,confirmed,
FG-005,PLANT-02,2024-W27,2024-W27,2024-07-04,758,pcs,forecast,FORECAST-2024-6514,,,1,confirmed,
FG-001,PLANT-01,2024-W27,2024-W27,2024-07-05,880,pcs,SO,SO-2024-4699,CUST-003,,1,confirmed,
FG-002,PLANT-01,2024-W27,2024-W27,2024-07-05,248,pcs,SO,SO-2024-6486,CUST-001,,1,confirmed,
FG-003,PLANT-02,2024-W27,2024-W27,2024-07-05,1165,pcs,SO,SO-2024-6512,CUST-004,,1,confirmed,
FG-004,PLANT-01,2024-W27,2024-W27,2024-07-05,51,pcs,SO,SO-2024-6238,CUST-004,,1,confirmed,
FG-005,PLANT-02,2024-W27,2024-W27,2024-07-05,626,pcs,SO,SO-2024-7603,CUST-004,,1,confirmed,
FG-001,PLANT-01,2024-W27,2024-W27,2024-07-06,665,pcs,SO,SO-2024-5901,CUST-003,,2,confirmed,
FG-002,PLANT-01,2024-W27,2024-W27,2024-07-06,149,pcs,manual,MANUAL-2024-2283,,,3,confirmed,
FG-003,PLANT-02,2024-W27,2024-W27,2024-07-06,856,pcs,SO,SO-2024-2892,CUST-002,,1,confirmed,
FG-004,PLANT-01,2024-W27,2024-W27,2024-07-06,46,pcs,SO,SO-2024-9932,CUST-002,,2,confirmed,
FG-005,PLANT-02,2024-W27,2024-W27,2024-07-06,504,pcs,SO,SO-2024-5309,CUST-004,,1,confirmed,
FG-001,PLANT-01,2024-W27,2024-W27,2024-07-07,248,pcs,forecast,FORECAST-2024-4801,,,1,confirmed,
FG-002,PLANT-01,2024-W27,2024-W27,2024-07-07,153,pcs,SO,SO-2024-8216,CUST-002,,3,confirmed,
FG-003,PLANT-02,2024-W27,2024-W27,2024-07-07,220,pcs,SO,SO-2024-5150,CUST-001,,3,confirmed,
FG-004,PLANT-01,2024-W27,2024-W27,2024-07-07,0,pcs,forecast,FORECAST-2024-4754,,,1,confirmed,
FG-005,PLANT-02,2024-W27,2024-W27,2024-07-07,169,pcs,SO,SO-2024-1211,CUST-001,,1,confirmed,
FG-001,PLANT-01,2024-W28,2024-W28,2024-07-08,1339,pcs,SO,SO-2024-7116,CUST-002,,1,confirmed,
FG-002,PLANT-01,2024-W28,2024-W28,2024-07-08,286,pcs,SO,SO-2024-9999,CUST-007,,1,confirmed,
FG-003,PLANT-02,2024-W28,2024-W28,2024-07-08,1611,pcs,SO,SO-2024-1644,CUST-002,,1,confirmed,
FG-004,PLANT-01,2024-W28,2024-W28,2024-07-08,126,pcs,manual,MANUAL-2024-9746,,,3,confirmed,
FG-005,PLANT-02,2024-W28,2024-W28,2024-07-08,844,pcs,SO,SO-2024-5946,CUST-004,,1,confirmed,
FG-001,PLANT-01,2024-W28,2024-W28,2024-07-09,1199,pcs,SO,SO-2024-3162,CUST-001,,3,confirmed,
FG-002,PLANT-01,2024-W28,2024-W28,2024-07-09,288,pcs,SO,SO-2024-6817,CUST-002,,2,confirmed,
FG-003,PLANT-02,2024-W28,2024-W28,2024-07-09,0,pcs,forecast,FORECAST-2024-8858,,,1,confirmed,
FG-004,PLANT-01,2024-W28,2024-W28,2024-07-09,91,pcs,SO,SO-2024-3216,CUST-003,,1,confirmed,
FG-005,PLANT-02,2024-W28,2024-W28,2024-07-09,890,pcs,SO,SO-2024-2820,CUST-003,,1,confirmed,
FG-001,PLANT-01,2024-W28,2024-W28,2024-07-10,1223,pcs,SO,SO-2024-8667,CUST-001,,1,confirmed,
FG-002,PLANT-01,2024-W28,2024-W28,2024-07-10,286,pcs,forecast,FORECAST-2024-6533,,,2,confirmed,
FG-003,PLANT-02,2024-W28,2024-W28,2024-07-10,1704,pcs,SO,SO-2024-1300,CUST-003,,3,confirmed,
FG-004,PLANT-01,2024-W28,2024-W28,2024-07-10,88,pcs,manual,MANUAL-2024-6512,,,2,confirmed,
FG-005,PLANT-02,2024-W28,2024-W28,2024-07-10,810,pcs,SO,SO-2024-4345,CUST-002,,2,confirmed,
FG-001,PLANT-01,2024-W28,2024-W28,2024-07-11,978,pcs,SO,SO-2024-3344,CUST-001,,1,confirmed,
FG-002,PLANT-01,2024-W28,2024-W28,2024-07-11,295,pcs,SO,SO-2024-9245,CUST-004,,2,confirmed,
FG-003,PLANT-02,2024-W28,2024-W28,2024-07-11,1554,pcs,SO,SO-2024-3871,CUST-008,,1,confirmed,
FG-004,PLANT-01,2024-W28,2024-W28,2024-07-11,83,pcs,SO,SO-2024-8861,CUST-003,,1,confirmed,
FG-005,PLANT-02,2024-W28,2024-W28,2024-07-11,844,pcs,SO,SO-2024-3240,CUST-002,,3,confirmed,
FG-001,PLANT-01,2024-W28,2024-W28,2024-07-12,1045,pcs,manual,MANUAL-2024-9540,,,1,confirmed,
FG-002,PLANT-01,2024-W28,2024-W28,2024-07-12,274,pcs,SO,SO-2024-9191,CUST-004,,1,confirmed,
FG-003,PLANT-02,2024-W28,2024-W28,2024-07-12,1287,pcs,SO,SO-2024-2141,CUST-004,,1,confirmed,
FG-004,PLANT-01,2024-W28,2024-W28,2024-07-12,71,pcs,SO,SO-2024-6175,CUST-003,,1,confirmed,
FG-005,PLANT-02,2024-W28,2024-W28,2024-07-12,889,pcs,SO,SO-2024-9307,CUST-004,,2,confirmed,
FG-001,PLANT-01,2024-W28,2024-W28,2024-07-13,537,pcs,manual,MANUAL-2024-1873,,,2,confirmed,
FG-002,PLANT-01,2024-W28,2024-W28,2024-07-13,171,pcs,forecast,FORECAST-2024-4974,,,2,confirmed,
FG-003,PLANT-02,2024-W28,2024-W28,2024-07-13,757,pcs,forecast,FORECAST-2024-4809,,,2,confirmed,
FG-004,PLANT-01,2024-W28,2024-W28,2024-07-13,38,pcs,forecast,FORECAST-2024-1722,,,2,confirmed,
FG-005,PLANT-02,2024-W28,2024-W28,2024-07-13,542,pcs,forecast,FORECAST-2024-9264,,,1,confirmed,
FG-001,PLANT-01,2024-W28,2024-W28,2024-07-14,281,pcs,SO,SO-2024-2844,CUST-003,,2,confirmed,
FG-002,PLANT-01,2024-W28,2024-W28,2024-07-14,166,pcs,SO,SO-2024-1433,CUST-003,,2,confirmed,
FG-003,PLANT-02,2024-W28,2024-W28,2024-07-14,530,pcs,SO,SO-2024-5037,CUST-019,,1,confirmed,
FG-004,PLANT-01,2024-W28,2024-W28,2024-07-14,0,pcs,forecast,FORECAST-2024-6506,,,2,confirmed,
FG-005,PLANT-02,2024-W28,2024-W28,2024-07-14,298,pcs,SO,SO-2024-9555,CUST-004,,1,confirmed,
FG-001,PLANT-01,2024-W29,2024-W29,2024-07-15,1252,pcs,manual,MANUAL-2024-9877,,,1,confirmed,
FG-002,PLANT-01,2024-W29,2024-W29,2024-07-15,257,pcs,manual,MANUAL-2024-1583,,,3,confirmed,
FG-003,PLANT-02,2024-W29,2024-W29,2024-07-15,1484,pcs,SO,SO-2024-4967,CUST-009,,1,confirmed,
FG-004,PLANT-01,2024-W29,2024-W29,2024-07-15,0,pcs,forecast,FORECAST-2024-3386,,,1,confirmed,
FG-005,PLANT-02,2024-W29,2024-W29,2024-07-15,838,pcs,SO,SO-2024-3570,CUST-001,,2,confirmed,
FG-001,PLANT-01,2024-W29,2024-W29,2024-07-16,1216,pcs,forecast,FORECAST-2024-3761,,,2,confirmed,
FG-002,PLANT-01,2024-W29,2024-W29,2024-07-16,351,pcs,SO,SO-2024-1773,CUST-020,,1,confirmed,
FG-003,PLANT-02,2024-W29,2024-W29,2024-07-16,1735,pcs,SO,SO-2024-8108,CUST-002,,2,confirmed,
FG-004,PLANT-01,2024-W29,2024-W29,2024-07-16,68,pcs,manual,MANUAL-2024-4688,,,1,confirmed,
FG-005,PLANT-02,2024-W29,2024-W29,2024-07-16,955,pcs,manual,MANUAL-2024-6848,,,1,confirmed,
FG-001,PLANT-01,2024-W29,2024-W29,2024-07-17,1140,pcs,manual,MANUAL-2024-6659,,,1,confirmed,
FG-002,PLANT-01,2024-W29,2024-W29,2024-07-17,310,pcs,SO,SO-2024-2177,CUST-012,,1,confirmed,
FG-003,PLANT-02,2024-W29,2024-W29,2024-07-17,1524,pcs,SO,SO-2024-7707,CUST-004,,1,confirmed,
FG-004,PLANT-01,2024-W29,2024-W29,2024-07-17,0,pcs,forecast,FORECAST-2024-2721,,,1,confirmed,
FG-005,PLANT-02,2024-W29,2024-W29,2024-07-17,2233,pcs,manual,MANUAL-2024-4107,,,2,confirmed,
FG-001,PLANT-01,2024-W29,2024-W29,2024-07-18,1188,pcs,forecast,FORECAST-2024-1975,,,2,confirmed,
FG-002,PLANT-01,2024-W29,2024-W29,2024-07-18,340,pcs,manual,MANUAL-2024-1387,,,2,confirmed,
FG-003,PLANT-02,2024-W29,2024-W29,2024-07-18,1632,pcs,forecast,FORECAST-2024-4258,,,2,confirmed,
FG-004,PLANT-01,2024-W29,2024-W29,2024-07-18,0,pcs,forecast,FORECAST-2024-6043,,,2,confirmed,
FG-005,PLANT-02,2024-W29,2024-W29,2024-07-18,901,pcs,SO,SO-2024-7231,CUST-002,,1,confirmed,
FG-001,PLANT-01,2024-W29,2024-W29,2024-07-19,1105,pcs,SO,SO-2024-2725,CUST-003,,1,confirmed,
FG-002,PLANT-01,2024-W29,2024-W29,2024-07-19,269,pcs,forecast,FORECAST-2024-3470,,,2,confirmed,
FG-003,PLANT-02,2024-W29,2024-W29,2024-07-19,1459,pcs,SO,SO-2024-2145,CUST-003,,1,confirmed,
FG-004,PLANT-01,2024-W29,2024-W29,2024-07-19,70,pcs,forecast,FORECAST-2024-8387,,,1,confirmed,
FG-005,PLANT-02,2024-W29,2024-W29,2024-07-19,636,pcs,SO,SO-2024-4010,CUST-005,,1,confirmed,
FG-001,PLANT-01,2024-W29,2024-W29,2024-07-20,426,pcs,manual,MANUAL-2024-1636,,,1,confirmed,
FG-002,PLANT-01,2024-W29,2024-W29,2024-07-20,154,pcs,SO,SO-2024-6701,CUST-001,,1,confirmed,
FG-003,PLANT-02,2024-W29,2024-W29,2024-07-20,760,pcs,forecast,FORECAST-2024-4694,,,1,confirmed,
FG-004,PLANT-01,2024-W29,2024-W29,2024-07-20,0,pcs,forecast,FORECAST-2024-7930,,,2,confirmed,
FG-005,PLANT-02,2024-W29,2024-W29,2024-07-20,416,pcs,manual,MANUAL-2024-1243,,,1,confirmed,
FG-001,PLANT-01,2024-W29,2024-W29,2024-07-21,330,pcs,manual,MANUAL-2024-2374,,,1,confirmed,
FG-002,PLANT-01,2024-W29,2024-W29,2024-07-21,0,pcs,forecast,FORECAST-2024-4362,,,2,confirmed,
FG-003,PLANT-02,2024-W29,2024-W29,2024-07-21,365,pcs,manual,MANUAL-2024-6993,,,2,confirmed,
FG-004,PLANT-01,2024-W29,2024-W29,2024-07-21,0,pcs,forecast,FORECAST-2024-3797,,,1,confirmed,
FG-005,PLANT-02,2024-W29,2024-W29,2024-07-21,317,pcs,SO,SO-2024-9838,CUST-003,,2,confirmed,
FG-001,PLANT-01,2024-W30,2024-W30,2024-07-22,1258,pcs,SO,SO-2024-1442,CUST-019,,2,confirmed,
FG-002,PLANT-01,2024-W30,2024-W30,2024-07-22,251,pcs,SO,SO-2024-5015,CUST-001,,2,confirmed,
FG-003,PLANT-02,2024-W30,2024-W30,2024-07-22,1577,pcs,SO,SO-2024-3564,CUST-001,,1,confirmed,
FG-004,PLANT-01,2024-W30,2024-W30,2024-07-22,0,pcs,forecast,FORECAST-2024-8495,,,1,confirmed,
FG-005,PLANT-02,2024-W30,2024-W30,2024-07-22,876,pcs,forecast,FORECAST-2024-3597,,,1,confirmed,
FG-001,PLANT-01,2024-W30,2024-W30,2024-07-23,1137,pcs,manual,MANUAL-2024-2809,,,2,confirmed,
FG-002,PLANT-01,2024-W30,2024-W30,2024-07-23,298,pcs,SO,SO-2024-9722,CUST-003,,3,confirmed,
FG-003,PLANT-02,2024-W30,2024-W30,2024-07-23,1582,pcs,SO,SO-2024-5799,CUST-004,,3,confirmed,
FG-004,PLANT-01,2024-W30,2024-W30,2024-07-23,84,pcs,manual,MANUAL-2024-8515,,,1,confirmed,
FG-005,PLANT-02,2024-W30,2024-W30,2024-07-23,892,pcs,SO,SO-2024-7979,CUST-004,,1,confirmed,
FG-001,PLANT-01,2024-W30,2024-W30,2024-07-24,1072,pcs,forecast,FORECAST-2024-3285,,,1,confirmed,
FG-002,PLANT-01,2024-W30,2024-W30,2024-07-24,289,pcs,SO,SO-2024-3608,CUST-004,,1,confirmed,
FG-003,PLANT-02,2024-W30,2024-W30,2024-07-24,1907,pcs,forecast,FORECAST-2024-2309,,,1,confirmed,
FG-004,PLANT-01,2024-W30,2024-W30,2024-07-24,91,pcs,forecast,FORECAST-2024-2445,,,1,confirmed,
FG-005,PLANT-02,2024-W30,2024-W30,2024-07-24,888,pcs,forecast,FORECAST-2024-9673,,,2,confirmed,
FG-001,PLANT-01,2024-W30,2024-W30,2024-07-25,1188,pcs,SO,SO-2024-1564,CUST-001,,3,confirmed,
FG-002,PLANT-01,2024-W30,2024-W30,2024-07-25,247,pcs,SO,SO-2024-2878,CUST-003,,1,confirmed,
FG-003,PLANT-02,2024-W30,2024-W30,2024-07-25,2025,pcs,SO,SO-2024-6987,CUST-003,,1,confirmed,
FG-004,PLANT-01,2024-W30,2024-W30,2024-07-25,61,pcs,SO,SO-2024-6867,CUST-001,,1,confirmed,
FG-005,PLANT-02,2024-W30,2024-W30,2024-07-25,837,pcs,SO,SO-2024-9491,CUST-002,,1,confirmed,
FG-001,PLANT-01,2024-W30,2024-W30,2024-07-26,955,pcs,forecast,FORECAST-2024-7927,,,2,confirmed,
FG-002,PLANT-01,2024-W30,2024-W30,2024-07-26,222,pcs,SO,SO-2024-3922,CUST-001,,2,confirmed,
FG-003,PLANT-02,2024-W30,2024-W30,2024-07-26,1369,pcs,manual,MANUAL-2024-7482,,,1,confirmed,
FG-004,PLANT-01,2024-W30,2024-W30,2024-07-26,64,pcs,SO,SO-2024-2957,CUST-003,,3,confirmed,
FG-005,PLANT-02,2024-W30,2024-W30,2024-07-26,711,pcs,SO,SO-2024-9422,CUST-002,,2,confirmed,
FG-001,PLANT-01,2024-W30,2024-W30,2024-07-27,543,pcs,SO,SO-2024-4530,CUST-003,,2,confirmed,
FG-002,PLANT-01,2024-W30,2024-W30,2024-07-27,168,pcs,SO,SO-2024-9358,CUST-005,,1,confirmed,
FG-003,PLANT-02,2024-W30,2024-W30,2024-07-27,945,pcs,manual,MANUAL-2024-7883,,,1,confirmed,
FG-004,PLANT-01,2024-W30,2024-W30,2024-07-27,36,pcs,SO,SO-2024-2649,CUST-003,,2,confirmed,
FG-005,PLANT-02,2024-W30,2024-W30,2024-07-27,554,pcs,SO,SO-2024-6319,CUST-003,,2,confirmed,
FG-001,PLANT-01,2024-W30,2024-W30,2024-07-28,237,pcs,SO,SO-2024-5594,CUST-001,,1,confirmed,
FG-002,PLANT-01,2024-W30,2024-W30,2024-07-28,242,pcs,SO,SO-2024-2848,CUST-001,,1,confirmed,
FG-003,PLANT-02,2024-W30,2024-W30,2024-07-28,238,pcs,forecast,FORECAST-2024-4858,,,1,confirmed,
FG-004,PLANT-01,2024-W30,2024-W30,2024-07-28,43,pcs,SO,SO-2024-8456,CUST-001,,1,confirmed,
FG-005,PLANT-02,2024-W30,2024-W30,2024-07-28,215,pcs,manual,MANUAL-2024-7956,,,1,confirmed,
FG-001,PLANT-01,2024-W31,2024-W31,2024-07-29,1238,pcs,SO,SO-2024-5281,CUST-002,,1,confirmed,
FG-002,PLANT-01,2024-W31,2024-W31,2024-07-29,288,pcs,manual,MANUAL-2024-5130,,,1,confirmed,
FG-003,PLANT-02,2024-W31,2024-W31,2024-07-29,1636,pcs,forecast,FORECAST-2024-5195,,,2,confirmed,
FG-004,PLANT-01,2024-W31,2024-W31,2024-07-29,98,pcs,SO,SO-2024-5787,CUST-003,,1,confirmed,
FG-005,PLANT-02,2024-W31,2024-W31,2024-07-29,930,pcs,forecast,FORECAST-2024-9446,,,1,confirmed,
FG-001,PLANT-01,2024-W31,2024-W31,2024-07-30,1219,pcs,manual,MANUAL-2024-2905,,,3,confirmed,
FG-002,PLANT-01,2024-W31,2024-W31,2024-07-30,329,pcs,manual,MANUAL-2024-2016,,,1,confirmed,
FG-003,PLANT-02,2024-W31,2024-W31,2024-07-30,1547,pcs,SO,SO-2024-2688,CUST-002,,1,confirmed,
FG-004,PLANT-01,2024-W31,2024-W31,2024-07-30,114,pcs,SO,SO-2024-7234,CUST-014,,2,confirmed,
FG-005,PLANT-02,2024-W31,2024-W31,2024-07-30,980,pcs,SO,SO-2024-3904,CUST-014,,2,confirmed,
FG-001,PLANT-01,2024-W31,2024-W31,2024-07-31,1158,pcs,SO,SO-2024-8673,CUST-002,,1,confirmed,
FG-002,PLANT-01,2024-W31,2024-W31,2024-07-31,246,pcs,SO,SO-2024-7914,CUST-004,,1,confirmed,
FG-003,PLANT-02,2024-W31,2024-W31,2024-07-31,1667,pcs,SO,SO-2024-4389,CUST-002,,1,confirmed,
FG-004,PLANT-01,2024-W31,2024-W31,2024-07-31,82,pcs,manual,MANUAL-2024-1143,,,2,confirmed,
FG-005,PLANT-02,2024-W31,2024-W31,2024-07-31,847,pcs,SO,SO-2024-7719,CUST-003,,1,confirmed,
FG-001,PLANT-01,2024-W31,2024-W31,2024-08-01,899,pcs,SO,SO-2024-4417,CUST-002,,1,confirmed,
FG-002,PLANT-01,2024-W31,2024-W31,2024-08-01,229,pcs,SO,SO-2024-4386,CUST-002,,1,confirmed,
FG-003,PLANT-02,2024-W31,2024-W31,2024-08-01,1251,pcs,forecast,FORECAST-2024-6785,,,1,confirmed,
FG-004,PLANT-01,2024-W31,2024-W31,2024-08-01,0,pcs,forecast,FORECAST-2024-1665,,,2,confirmed,
FG-005,PLANT-02,2024-W31,2024-W31,2024-08-01,873,pcs,forecast,FORECAST-2024-9198,,,1,confirmed,
FG-001,PLANT-01,2024-W31,2024-W31,2024-08-02,714,pcs,manual,MANUAL-2024-7215,,,1,confirmed,
FG-002,PLANT-01,2024-W31,2024-W31,2024-08-02,225,pcs,forecast,FORECAST-2024-7394,,,1,confirmed,
FG-003,PLANT-02,2024-W31,2024-W31,2024-08-02,1423,pcs,manual,MANUAL-2024-4687,,,1,confirmed,
FG-004,PLANT-01,2024-W31,2024-W31,2024-08-02,49,pcs,manual,MANUAL-2024-2013,,,2,confirmed,
FG-005,PLANT-02,2024-W31,2024-W31,2024-08-02,781,pcs,SO,SO-2024-9744,CUST-006,,1,confirmed,
FG-001,PLANT-01,2024-W31,2024-W31,2024-08-03,539,pcs,forecast,FORECAST-2024-9577,,,1,confirmed,
FG-002,PLANT-01,2024-W31,2024-W31,2024-08-03,187,pcs,forecast,FORECAST-2024-6816,,,1,confirmed,
FG-003,PLANT-02,2024-W31,2024-W31,2024-08-03,725,pcs,manual,MANUAL-2024-8544,,,1,confirmed,
FG-004,PLANT-01,2024-W31,2024-W31,2024-08-03,0,pcs,forecast,FORECAST-2024-4174,,,2,confirmed,
FG-005,PLANT-02,2024-W31,2024-W31,2024-08-03,526,pcs,SO,SO-2024-3510,CUST-003,,2,confirmed,
FG-001,PLANT-01,2024-W31,2024-W31,2024-08-04,362,pcs,SO,SO-2024-1858,CUST-009,,1,confirmed,
FG-002,PLANT-01,2024-W31,2024-W31,2024-08-04,162,pcs,SO,SO-2024-3775,CUST-004,,1,confirmed,
FG-003,PLANT-02,2024-W31,2024-W31,2024-08-04,513,pcs,SO,SO-2024-3886,CUST-004,,2,confirmed,
FG-004,PLANT-01,2024-W31,2024-W31,2024-08-04,17,pcs,SO,SO-2024-6753,CUST-002,,3,confirmed,
FG-005,PLANT-02,2024-W31,2024-W31,2024-08-04,316,pcs,forecast,FORECAST-2024-4559,,,1,confirmed,
FG-001,PLANT-01,2024-W32,2024-W32,2024-08-05,1004,pcs,forecast,FORECAST-2024-8803,,,1,confirmed,
FG-002,PLANT-01,2024-W32,2024-W32,2024-08-05,244,pcs,SO,SO-2024-4287,CUST-001,,3,confirmed,
FG-003,PLANT-02,2024-W32,2024-W32,2024-08-05,1779,pcs,SO,SO-2024-6911,CUST-007,,2,confirmed,
FG-004,PLANT-01,2024-W32,2024-W32,2024-08-05,97,pcs,manual,MANUAL-2024-4772,,,1,confirmed,
FG-005,PLANT-02,2024-W32,2024-W32,2024-08-05,932,pcs,manual,MANUAL-2024-8693,,,1,confirmed,
FG-001,PLANT-01,2024-W32,2024-W32,2024-08-06,1203,pcs,manual,MANUAL-2024-6277,,,1,confirmed,
FG-002,PLANT-01,2024-W32,2024-W32,2024-08-06,289,pcs,SO,SO-2024-1051,CUST-002,,1,confirmed,
FG-003,PLANT-02,2024-W32,2024-W32,2024-08-06,1799,pcs,manual,MANUAL-2024-8450,,,3,confirmed,
FG-004,PLANT-01,2024-W32,2024-W32,2024-08-06,89,pcs,manual,MANUAL-2024-7548,,,2,confirmed,
FG-005,PLANT-02,2024-W32,2024-W32,2024-08-06,949,pcs,forecast,FORECAST-2024-8067,,,1,confirmed,
FG-001,PLANT-01,2024-W32,2024-W32,2024-08-07,1075,pcs,manual,MANUAL-2024-3937,,,1,confirmed,
